,index,plotcode,longitude_generalised,latitude_generalised,surveydate1,surveydate2,wai,sgdd,year1,year2,indexField,0_VHAsc,0_VVAsc,10_VHAsc,10_VVAsc,11_VHAsc,11_VVAsc,1_VHAsc,1_VVAsc,2_VHAsc,2_VVAsc,3_VHAsc,3_VVAsc,4_VHAsc,4_VVAsc,5_VHAsc,5_VVAsc,6_VHAsc,6_VVAsc,7_VHAsc,7_VVAsc,8_VHAsc,8_VVAsc,9_VHAsc,9_VVAsc,0_VHDes,0_VVDes,10_VHDes,10_VVDes,11_VHDes,11_VVDes,1_VHDes,1_VVDes,2_VHDes,2_VVDes,3_VHDes,3_VVDes,4_VHDes,4_VVDes,5_VHDes,5_VVDes,6_VHDes,6_VVDes,7_VHDes,7_VVDes,8_VHDes,8_VVDes,9_VHDes,9_VVDes,10_B1,10_B11,10_B12,10_B2,10_B3,10_B4,10_B5,10_B6,10_B7,10_B8,10_B8A,10_B9,2_B1,2_B11,2_B12,2_B2,2_B3,2_B4,2_B5,2_B6,2_B7,2_B8,2_B8A,2_B9,3_B1,3_B11,3_B12,3_B2,3_B3,3_B4,3_B5,3_B6,3_B7,3_B8,3_B8A,3_B9,4_B1,4_B11,4_B12,4_B2,4_B3,4_B4,4_B5,4_B6,4_B7,4_B8,4_B8A,4_B9,5_B1,5_B11,5_B12,5_B2,5_B3,5_B4,5_B5,5_B6,5_B7,5_B8,5_B8A,5_B9,6_B1,6_B11,6_B12,6_B2,6_B3,6_B4,6_B5,6_B6,6_B7,6_B8,6_B8A,6_B9,7_B1,7_B11,7_B12,7_B2,7_B3,7_B4,7_B5,7_B6,7_B7,7_B8,7_B8A,7_B9,8_B1,8_B11,8_B12,8_B2,8_B3,8_B4,8_B5,8_B6,8_B7,8_B8,8_B8A,8_B9,9_B1,9_B11,9_B12,9_B2,9_B3,9_B4,9_B5,9_B6,9_B7,9_B8,9_B8A,9_B9,0_B1,0_B11,0_B12,0_B2,0_B3,0_B4,0_B5,0_B6,0_B7,0_B8,0_B8A,0_B9,11_B1,11_B11,11_B12,11_B2,11_B3,11_B4,11_B5,11_B6,11_B7,11_B8,11_B8A,11_B9,1_B1,1_B11,1_B12,1_B2,1_B3,1_B4,1_B5,1_B6,1_B7,1_B8,1_B8A,1_B9
34,34,1075102,26.3356066800025,67.485382585952,1986-08-26,1995-07-02,0.217365492321192,658.334583333333,1986,1995,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389.721221060159,712.1613569321532,644.18196120497,2249.8631447215507,2482.7669348350773,2570.9643961741303,3185.957986949137,3987.453034772501,4033.2244390810747,3949.308760168052,4087.7800840260998,4287.147805488513,2769.463377134174,561.8051935282024,410.7383123268076,2501.383427192277,2744.360311075355,2869.332475194423,3501.898364172698,4014.8412711182627,4020.1779565567144,4016.8852775543046,3935.8460623938518,4222.481710914452,919.3322785375888,1125.6899705014741,687.4823366407438,741.8586663091088,870.4568874586575,850.5515866630908,1247.372861356932,1739.504245999821,1827.6376597836766,1852.9922052382224,1904.0562706713151,1966.4861982658433,242.05352641458842,1792.6953070528289,1103.677071600965,411.88576025744175,613.3146151783318,538.6430142129257,1002.4885492089028,1884.5438991686776,2093.380155537677,2220.487208366854,2288.855725395548,2252.725020112631,252.41816394028777,1555.1002726378836,881.6600026816835,271.0710914454276,471.33429427013516,355.37290605166726,797.7647358541165,1797.9371100384378,2041.0915080003563,2095.875265933673,2223.82133726647,2223.5571913828544,238.39740234200391,1398.671888799498,786.3352087244123,330.707067131492,520.8709645123803,446.37355144364005,863.5905193528203,1766.4948618932688,2011.1437579333156,2120.797309376956,2205.9895324930726,2183.7192741575027,142.63938244646218,1205.269907673448,676.7327357008769,219.13713366279745,349.1667088074168,330.5083783473163,694.3942841818946,1408.843604183427,1590.3384361950739,1719.7737424817064,1773.2098839213875,1743.9187143240247,1239.0590506838294,617.1133816036469,378.4717618664521,817.2172164119067,698.2577098417805,474.34497184231697,905.868382944489,1729.6632341110212,1789.8719764011794,1981.5884687583807,1951.6116385089822,1941.6275677125236,,,,,,,,,,,,,,,,,,,,,,,,,3097.5325020112637,609.3471708232768,591.2129257173503,2581.9689997318314,2407.1001340842045,2414.632609278626,3023.9219629927597,3829.107669616519,3854.311343523732,3787.861061946904,3933.619924912844,4158.181040493429
35,35,1075103,26.3494306486309,67.4783349152169,1986-08-26,1995-07-02,0.217365492321192,658.334583333333,1986,1995,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7658.835188066751,986.7869506894882,1023.0451252884037,7971.659934538818,7892.874947684714,7903.820775875946,8225.899661962761,8341.247765198254,8036.32204753984,7988.441143960937,7797.836465096319,7871.526071792674,8548.84113144104,399.7302051474663,386.11786589401004,8560.502575521814,8390.253268587574,8377.463307756976,8726.64233335122,8464.91678739425,7934.179714188625,8025.44966106848,7434.225224016744,7586.9589526211275,2721.576449305914,1521.0155681095212,957.3748304064874,2697.529867621245,2767.233061728206,2808.1655769245504,3148.6351804015057,3250.7944641611534,3169.0477161407057,3205.778029879118,3143.148046512697,3198.8202960317035,346.5539249879272,2626.843912646885,1657.3079894832863,449.10546225250846,609.8002629178517,762.3857917046736,1169.616113108333,1710.4165101679453,1935.1057305360303,2147.949991951494,2249.8468905939803,2293.9218221816814,357.924558673606,2361.9187592781386,1506.4265082005334,425.82925989519055,592.5670172238023,660.9362513637744,1052.001453202411,1631.2548827601006,1833.0834764178799,1965.0487963012652,2094.0332895136917,2149.7610935236353,294.80566078231465,1718.6415598003969,1057.8184283951275,355.76688844771155,517.014567795246,564.0078526586897,879.957892901218,1414.1405322745072,1575.089282073295,1707.8659467725493,1795.7847668616187,1762.844572624349,284.3169233245695,1973.529466473503,1189.7076425032637,360.4416841050955,467.80945609987305,556.3395753966125,954.4904133354794,1558.9724741106404,1750.4179141850439,1946.7141886212012,2020.2628015953926,2032.5768721718448,747.6591189569136,573.1734721253418,392.6933519343242,717.7557546815476,624.7865536298759,538.5607125610344,969.9917905242258,1582.2530450179747,1716.3237108976764,1914.4413263937322,1927.6362075441332,2114.2667811343035,,,,,,,,,,,,,,,,,,,,,,,,,7444.9574502334035,963.6181520631002,1042.7426356173203,7117.715002414551,6409.418200354133,6421.059424800128,6888.756666845521,7009.268551805547,6747.504855931748,6604.872753125503,6576.559049203199,6607.164967537694
36,36,1075501,27.0725009072244,67.4947337757905,1986-07-02,1995-08-17,0.214351896935598,702.7675,1986,1995,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5856.197275202826,752.7924933899795,765.8175775688677,5511.163482181199,5519.134895256609,5421.700554789722,5878.992423900023,6621.520945854339,6523.355571060537,6517.242514293465,6416.532363675402,6862.290583828619,6291.180720076779,546.8995087515469,453.6512072841158,5731.057762735837,5845.786149066756,5792.156309196068,6308.2518816457505,6697.931768241862,6395.7571066855235,6501.582296744373,6071.122843684492,6494.138581946304,1503.8621124295785,1704.8974518694897,1059.980374266495,1475.5312767000182,1585.0250329616472,1513.1823402552798,1920.8361632642445,2457.237945687013,2519.1358318045204,2654.5220225006638,2573.440387125876,2587.3956118722663,307.46088718334056,1440.6341710498075,828.053268570202,262.7275587698584,393.80342958351235,353.62483898668967,691.0849546479177,1316.4800813117222,1492.0401795298412,1577.3397850472304,1676.9060688600262,1694.6494270609705,308.8951094704637,1848.4878432394855,1034.1532441974805,356.3829094942558,542.5588239011598,457.98537478694215,915.4762600859855,1845.3422984057586,2087.7875189359097,2205.3457418601165,2323.123510870839,2285.298845072206,226.8971286748921,1502.9773160659715,806.7422492612333,321.57107632662354,496.6559808552021,434.46347839264524,859.9887480110125,1744.8562877276286,1975.5240541257303,2125.1123083625894,2210.1248863435476,2185.080257242443,255.86972489725824,1491.4672376249773,809.1971761332265,300.76715175121143,452.4654779795129,435.90960636079245,892.2725456971123,1757.2048434337262,1987.9926777280255,2203.079736091519,2236.809942955286,2228.1826849352883,1023.5487065264065,593.817115714899,352.79948475740673,843.3211142121083,660.8101384714474,479.59373658222427,963.3957707170462,1840.4722252039512,1983.8865124516965,2204.9276781880644,2167.2090489480474,2362.4319987118947,,,,,,,,,,,,,,,,,,,,,,,,,5731.357013471449,844.9503743559469,837.3977968012024,5102.721554315159,4708.191532041649,4674.918473593819,5220.936674806786,5900.906753166595,5762.469152533277,5740.218045566767,5719.755461034781,6092.225881547875
37,37,1075502,27.0732949897599,67.4821181789336,1986-07-02,1995-08-17,0.214351896935598,702.7675,1986,1995,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4829.608431217533,984.5756946013104,930.7854839620505,4975.4773831036855,5025.768375875314,5110.594152360512,5492.202239100974,5948.193768353291,5898.494245538744,5955.208064151795,5861.635009600175,5989.671566523612,4974.52491282189,666.7699637875538,507.24093012339057,4914.883419393779,5176.549051099789,5325.82446016631,5805.819812902363,6074.232799087982,5856.303215531114,6012.503829130902,5635.574460166311,5934.406964189915,1527.4585896518847,1101.0548402479733,685.009072484502,1513.7451001430613,1668.3030996661898,1617.594319265617,1960.6915295660472,2269.116046733428,2269.9250476871734,2402.990641392465,2278.6687529804476,2162.608798283263,35.97153969957082,1211.8411480686698,646.5134388412018,203.63189377682417,427.93873390557945,323.5464324034336,809.6271190987127,1729.8221298283265,1927.4854881974256,2182.0142703862666,2094.173471030043,1843.5546673819745,209.44528662030578,1028.330794613008,526.5373594248472,260.70381814547926,429.79697256585075,272.03295851407313,666.0562448360148,1661.9518934134342,1903.793142801406,2015.5202420092119,2042.792904014903,1686.8363697566422,118.73781904343866,1053.7893106223175,529.0880498927038,216.27769581545064,417.25308476394866,289.41545958512177,711.2791487839775,1782.0291756080114,2060.849365164521,2228.396155221746,2233.1083154506455,1832.3411078326183,186.99963909481096,1033.0267752633629,548.5378755364812,246.2208788529067,396.6621781115883,355.6608710495515,762.3990831057356,1555.4461519703468,1785.2554525946155,1999.5236587982838,2006.4172502926276,1634.9169771751856,604.6946083690991,844.63428111588,507.205579399142,698.4262875536482,564.8686963519315,503.56815987124463,936.0583959227465,1683.3865879828331,1817.4992757510734,2080.3057671673832,2111.7368830472114,1728.9722907725322,,,,,,,,,,,,,,,,,,,,,,,,,4937.813632570332,1093.3640140677162,1037.4680555555562,4599.559752026708,4251.19762160229,4346.412649022416,4809.864753218885,5257.660401764424,5201.14356819266,5219.8827372436845,5240.343407248453,5415.41101573677
38,38,1075903,27.8316072705145,67.4946610336274,1986-08-03,1995-08-16,0.366300972046198,659.549166666667,1986,1995,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7984.392985418678,1068.5498820628281,1159.8581336442585,7997.338024016299,7758.009260748363,7738.675230513561,7995.119123244343,7845.392710678674,7537.96198536507,7451.728731103246,7336.69651951324,7402.082435402594,8778.29135842179,487.46360030020384,481.7540071834459,8750.110874343307,8606.5697973625,8667.796303741823,8954.042685214965,8587.552146992599,8061.591213680711,8149.215731210466,7576.776509059719,7765.404792537795,2681.145723884066,1312.0741127908223,1002.1739126550165,2698.630767306388,2668.5943765412244,2692.625620957078,2916.1413101747607,2896.2388138379597,2824.651683285086,2865.2086415782132,2808.8549551481374,2767.4047031914515,326.5746756727779,2306.6333226117727,1350.7859440334512,446.84335799292387,555.8547764554518,506.6055001608232,906.2018333869411,1656.7253672134661,1950.9209820949925,2231.1859118687685,2368.0841642543155,2458.8341374504107,164.96141212706016,1974.9488727740556,1116.6420850512188,244.44645554938248,399.6707506067427,340.9680741152276,708.3693723988026,1403.7379747945845,1641.840390069885,1815.3703373392977,1964.8504439700957,2036.112079300562,120.84128515778558,1824.9389228404982,1013.9830956720635,271.51720810550006,465.33821164361524,405.65803581001387,818.9406025517313,1501.8885315035216,1744.4953003824025,1914.5382759729816,2080.214806475822,2121.815696365389,184.7334584182125,1616.5473053143207,983.8385976198141,299.4079393159644,366.27486687395015,438.35087380722626,719.3248918909261,1065.9862567456487,1265.1202208641575,1507.6972767234918,1619.1317626246378,1634.497055144562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7624.295200314505,1150.2633394088846,1235.5011793717165,7526.092169686575,6781.02582109289,6973.196579822022,7334.59086522998,7208.5235159572585,6971.259175869342,6831.680551088235,6802.710571459203,6326.252135377576
39,39,1076301,28.6040077980616,67.4550705513864,1986-08-14,1995-08-26,0.376598496681258,683.553333333333,1986,1995,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.8279820349272,485.72235361570966,391.4932750424041,423.71604075587084,632.0004539047754,655.6788384815692,1218.5598975130795,2403.516286820038,2574.576829355695,2653.5308416350126,2724.870254903366,2890.9111182780275,1510.7580090303159,741.4917938794526,469.21183616426595,1087.1793162760705,1459.84162904035,1546.8064753099693,2207.5218411811093,3278.8313265964302,3379.666021644087,3541.493030172721,3451.7351465634615,4070.5097649251056,461.9826112663944,1186.8368092883252,611.6619275424641,437.20089765641796,577.6793431520103,508.0739625886905,903.6298914212,1647.7312943453023,1827.7251666308318,1874.953504622661,1973.8123521823268,1946.3004998924969,215.5224414104494,1242.122876800688,643.8095839604385,220.42152225327882,403.3719092668244,324.1017791872717,732.3327241453452,1590.7208664803268,1801.4719952698342,1927.0320361212637,1997.349790367663,2050.304611911418,167.25543661885305,1134.083353810241,580.9896527628467,203.0885831004085,348.30413966274557,252.50514098350587,598.1233298522594,1471.784416561723,1705.0365205639346,1777.4831948582496,1869.1126639432362,1940.5215660226697,116.44678563749723,624.1862861033472,311.3400702357914,172.73337275137962,283.8650111087221,223.92198810291697,477.94212714111677,1115.2886476026667,1283.5665985809496,1362.981509352827,1396.2880742492657,1362.8060632122128,276.01796656632985,909.1183347667169,461.6578558374544,261.1402252203827,320.9684745216084,243.5006047086649,575.2300446140615,1453.0416980219306,1692.4166845839607,1811.043082132875,1861.7052112448928,1894.8306009460332,4071.0,1040.0,865.0,3731.4215167548496,3292.472663139329,3186.419753086419,3425.0,3658.0,3711.0,3685.9188712522046,3584.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,2111.518203970473,478.1828639002369,476.7807281588187,1944.1898695621016,1694.857557514513,1685.0614025657565,2067.3964022074106,2878.422848133016,2972.8689170787657,2957.2429943381358,2991.2360961800364,2864.7608578800255
40,40,1076302,28.5827388978665,67.465907810679,1986-08-14,1995-08-26,0.376598496681258,683.553333333333,1986,1995,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6489.417417578811,1017.8456912870297,1054.2584988922922,6632.359601822492,6487.802015967703,6455.609591372423,6769.8674513176065,6825.244877973047,6591.656497256113,6538.811116485434,6436.8306969300675,6376.958175835855,8486.315580158003,551.8877483384388,489.17955608104484,8638.904337077445,8606.8750111965,8681.47530499274,9085.972555131577,8825.65926801741,8241.121531323335,8362.528098744195,7753.625391877608,7915.113308611459,939.7748024936849,1183.569610899124,770.2566507228461,1197.6935830601383,1345.3403020368676,1514.28908475305,1915.0867146772712,2230.3124630515385,2354.968546783468,2527.6173751813826,2484.423429354544,2115.7684876659323,233.4258433206141,1297.8983894949922,719.7162537396316,359.78169506099846,552.191272101897,725.6951863993835,1245.5360885688187,1805.658300639543,2076.2389065047196,2381.941401981334,2475.36891134161,2253.281506959746,340.76689264408924,2674.066438130042,1553.2220708028474,530.1133674730708,818.1918287280511,1011.841411450375,1648.4558422713417,2516.24362183203,2899.1985427911136,3232.8125551827634,3437.5637970349067,3274.1453293307463,208.69325164364676,1396.6772719944104,732.5551853245196,328.0215689435876,549.8564518729509,643.3540065566718,1222.8326436287418,1964.2439583669236,2293.6385768796695,2581.315723473245,2761.2723885276146,2643.5417136919777,368.346343669945,1447.500246323068,860.9341690403251,434.6911422224611,578.733191809534,754.3396839898962,1345.7915838125434,2006.542421310976,2336.1945817882156,2725.2677083893145,2853.614916429301,2781.0222049049626,4369.0,1132.0,984.0,4086.0,3492.0,3400.0,3742.0,3859.0,3777.0,3724.0,3692.0,3775.0,,,,,,,,,,,,,,,,,,,,,,,,,6555.5648591031995,1376.691012343024,1367.523888859031,6544.133748947529,5917.456172408231,6050.861270847885,6443.997706956162,6586.34990415793,6388.842980240411,6266.980329983337,6285.642697192816,5991.06721484746
41,41,1076303,28.5986616179076,67.4676265970565,1986-08-14,1995-08-26,0.376598496681258,683.553333333333,1986,1995,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3065.340606972662,800.6044167353426,734.6949848913732,2482.5990600403697,2658.8090639817506,2710.6147957050894,3293.4591171306724,3964.0110955844552,4019.2547326429926,3952.4043976256166,4095.5615392884033,4409.490815388108,4147.227950661075,807.3801327528753,669.3967940449318,3556.293507470708,3770.6751048049,3893.2911292056315,4425.679014833925,4831.65554122326,4709.920576695689,4774.098919703321,4606.752767924325,5171.729025583144,332.69712279193106,1158.8895159267624,700.345497868071,380.6215199398043,498.05044967573224,485.7813787667061,833.5001074922068,1287.3300906517613,1438.0178257909636,1574.8432942778315,1600.5814790927643,1765.701906195133,227.82048801461903,1575.9108172990789,850.3696836146039,303.2476262137661,551.1246909599055,439.3234261349385,1034.5207280805478,2017.9046723279232,2284.2961768605105,2466.48181590168,2573.043534343763,2690.399620194205,233.1711311763232,1531.937654520047,771.7814755096915,268.6930524203662,484.0699344297536,308.590085635458,844.9931706617933,2126.6989537425193,2475.3773048120684,2575.158153283886,2743.6363968612313,2861.507528037549,154.7154860439286,1114.203393170662,550.2113296785981,208.9009996775232,386.92987925042115,262.30171270916196,712.2613852162384,1734.9548711885063,2008.1195850800812,2092.780536744419,2233.2599699021835,2350.6616682790495,306.5797377190155,1193.1468074814575,664.5286305492851,354.06990755670205,449.34804543337276,405.8292952094306,813.8098319538507,1540.1442222938836,1779.8645311548244,1954.3946791357628,2051.8607689275864,2192.334945716436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3661.9392848185166,879.3904296105193,843.0490522770428,3265.3823856103786,2943.420204951806,2974.020978895697,3462.6636748002456,3998.6865706402964,4002.8353756852625,3927.75502526067,4062.0860116808226,4079.615088322763
42,42,1076701,29.346639652341,67.4719578474737,1986-08-14,1995-07-23,0.53390926334421,562.228333333333,1986,1995,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795.987479639872,683.8235067747769,719.6031609658307,5876.339172886573,5544.000666738264,5396.051182229856,5616.115238325367,5535.3002559558945,5238.959534804631,5072.827578800407,5005.729259517803,5007.0620558807195,3706.586246397821,612.1419145680075,511.4944087955755,4161.789093683438,4212.891527501835,4264.90562521255,4559.648832536827,4799.216660849488,4600.7777747946075,4732.369100037588,4428.4601881186345,4668.987757074585,2685.182530888003,601.3388283305585,419.1542423103394,3085.099827681312,3131.7000873797306,3131.8321235227218,3440.3210546098926,3591.2181759603227,3489.690158308643,3517.9450044666155,3354.630569237455,3142.0084450801273,394.6075596484634,1853.6442526266808,1031.7156652168464,553.7087293490127,688.2972175983103,601.1165091553455,1038.7595043763095,1705.9475111421361,1882.0145518981897,2166.8319595840267,2082.3662182963712,2062.5804829153917,134.75383287491968,1397.3825564024921,713.556466771617,213.40825682925515,362.4220158437524,267.811284092294,649.1515974727731,1389.6834485546824,1591.186751917113,1699.346617384715,1779.4085832731735,1802.057973840166,250.3251400597828,1564.607786369305,792.4695657102628,383.92018606024806,526.2319913547765,413.0095908882088,872.7321285805484,1773.8566699183204,2019.9299648881004,2174.5803896913612,2278.350224035988,2297.784771817406,185.642637240688,958.8318566646981,535.1299736884498,364.7372603769533,391.70880989457487,323.31745690812437,654.0620290321997,1185.9218350068916,1325.0681773434283,1544.80343303084,1483.2704540979792,1548.9915695645152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6495.771787574504,561.8344587338237,613.0593889276704,6256.255470386083,5310.883906996724,5227.679529345433,5468.069416850132,5262.6878590989645,4920.404419266501,4701.180099876498,4590.2093781882595,4740.92768350964
43,43,1076702,29.3308130632856,67.4487525729253,1986-08-14,1995-07-23,0.53390926334421,562.228333333333,1986,1995,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641.5555086318373,532.7222188095883,532.6691877503483,3688.671719071935,3592.8275066866345,3559.3292202556922,3887.169235100652,4103.562589421686,4029.408826352365,3996.1146478801156,3930.9935347640812,4040.3543645461427,2154.788368718088,414.92263370061806,281.3378231658158,2018.4100833109392,2119.603482934695,2184.56462241333,2547.929760816986,2955.198355280839,2932.86318731524,3047.670626175761,2915.149626444506,3344.867626981992,1419.6036549314695,786.7618704649291,443.0645095404463,1263.9848535339968,1344.9473474872354,1313.8520075248593,1669.8439989250205,2040.8920397742547,2098.7861327600112,2126.545154528353,2158.094383230315,2048.1052297769415,47.67772104273046,1105.3466809997315,552.7234614350982,170.33404998656286,320.16898683149697,219.7457135178716,617.8915345337276,1400.67965600645,1591.7349637194309,1554.7346949744694,1767.1432410642306,1744.3962913195382,95.53168950998845,1288.3452297769427,622.3205276359407,168.79855049993463,342.9647044839065,209.49144150662565,629.7225611394787,1550.5237615336387,1789.725956284154,1931.5100986087286,1993.001276538565,1967.424411000628,337.1276171280121,1278.3627841977975,754.356697124429,417.38743348562235,544.722192958882,436.85046492878257,824.9757833915621,1628.5389895189471,1863.1188847084118,1984.170115560334,2064.569242139211,2034.0731631281924,70.65894472811969,804.8775418794236,404.48320343993555,139.36058407238198,223.00930753381712,164.1999641673386,518.7867150407598,1145.0874316939896,1332.7165367732698,1481.4903789303962,1524.54540894025,1543.7436083490106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.2606557377085,344.7472050524053,354.9907282988445,4922.820343993552,4261.062805697393,4206.485393711369,4425.036267132491,4529.037153990864,4271.324684224673,4116.448857833917,4041.4339021768374,4148.672668637463
44,44,1076703,29.3268106196871,67.4787414063304,1986-08-14,1995-07-23,0.53390926334421,562.228333333333,1986,1995,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2927.72832981783,541.6792406519655,540.8377066155323,2946.375279002876,2860.329833173538,2812.047953978909,3046.8609472675,3245.0542972195576,3170.4615455417106,3162.718964525407,3152.5829415148596,3327.494266538829,2030.8551409395973,509.91168232662176,387.06923489932876,1940.8617941834448,2022.3384295302012,2090.983458612975,2417.917897091723,2674.0899552572714,2687.9094272930647,2768.8758299776277,2656.5462460850117,2959.326487695749,1387.4536241610733,560.8287516778526,355.2195838926174,1326.380067114094,1394.299879194631,1380.493342281879,1628.6637449664427,1865.6184026845638,1888.7228456375835,1905.454845637584,1916.37389261745,1795.8040671140939,315.505288590604,1778.4654496644293,924.6033288590605,322.3750872483222,477.96547651006705,391.6697449664429,870.5593020134228,1619.1561879194628,1826.834684563758,2009.0318389261747,2096.72488590604,2099.8878389261754,85.48605885389784,1147.1878533815177,545.8679277232837,149.86969953536388,305.51534537945264,167.9163448631905,547.7339184305624,1474.780303562209,1707.6655776974694,1792.6205678884871,1897.4636572018592,1948.8757418688706,176.00347740492154,970.0620044742727,576.1973834451902,322.22524384787476,438.2375409395973,350.0485011185682,706.2892653243852,1440.9308474272934,1623.6022049217001,1764.8547400447426,1793.6254836689034,1873.3821046979858,96.21689932885903,541.5956644295303,307.2722684563758,170.22186577181205,213.47736912751674,177.40315436241607,395.65514093959723,780.0756375838927,888.9891543624161,988.2109932885904,1008.3924161073825,1155.1008456375844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4241.489355704695,362.08932885906034,390.2948456375839,4017.6928993288598,3406.330013422819,3308.7162147650997,3509.951651006713,3563.99477852349,3421.2362281879186,3304.773624161074,3272.991932885905,3312.5230872483207
45,45,1103701,23.6834693876358,67.6458947992379,1986-06-28,1995-06-16,0.347886822325572,693.169583333333,1986,1995,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.8955376180336,568.0605772159608,511.4038531830641,2171.414354249162,2337.208764849222,2410.481358513555,2840.550563508986,3468.323895826988,3491.4207127627183,3543.1486673773975,3529.7138973499864,3560.3171641791023,1618.1875977256566,689.0343372423597,536.0026297085997,2164.7911425017774,2487.2458688699367,2691.049031627575,3168.283466595594,3879.093061478322,3950.67169509595,4182.15273631841,3970.470255863538,3989.8936656005676,1175.7536247334751,690.1961975835106,379.7455046197579,1530.7628287135747,1699.050337597725,1756.5535003553662,2094.2699004975116,2445.150870646766,2426.6622778962337,2459.0957533759774,2376.38829068941,2434.8812189054725,,,,,,,,,,,,,242.02189232409378,1712.3522921108743,963.8588059701493,306.08457356076764,445.9801385927503,448.4134594882726,789.8922281449893,1441.786641791044,1659.6660074626861,1764.9529317697218,1902.3373134328358,1905.454914712152,153.2716950959488,1302.1624555792457,714.0037668798858,255.63237384506044,378.5187100213222,390.9925195451314,708.6759772565746,1340.581254442076,1549.918852167733,1679.650959488273,1754.6537491115853,1767.6593461265086,201.2275497512438,1199.7497601279313,638.0315120824451,228.75551705756928,323.24776119402975,327.1545131485431,631.7099502487557,1232.0083866382367,1414.408697583512,1545.93920575693,1616.2572938877033,1643.7993425728505,1540.4876865671645,229.3899786780384,159.0824093816631,1407.00026652452,918.285234541578,570.6189765458422,909.6253198294239,1621.93736673774,1612.5283582089553,1630.0005330490405,1578.6419509594884,1844.0084754797438,,,,,,,,,,,,,,,,,,,,,,,,,3331.1874733475483,208.9621428571429,234.37928571428574,3115.2676652452024,2590.9234008528783,2427.014562899787,2720.7322388059724,3078.700341151386,2988.846034115139,2861.0841897654573,2923.54170575693,3027.6507995735587
